Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,L-A1-X,L-A1-Y,L-A1-Z,L-A2-X,L-A2-Y,L-A2-Z,L-A3-X,L-A3-Y,L-A3-Z,L-B1-X,L-B1-Y,L-B1-Z,L-B2-X,L-B2-Y,L-B2-Z,L-B3-X,L-B3-Y,L-B3-Z,L-C1-X,L-C1-Y,L-C1-Z,L-C2-X,L-C2-Y,L-C2-Z,L-C3-X,L-C3-Y,L-C3-Z,L-D1-X,L-D1-Y,L-D1-Z,L-D2-X,L-D2-Y,L-D2-Z,L-D3-X,L-D3-Y,L-D3-Z,L-E1-X,L-E1-Y,L-E1-Z,L-E2-X,L-E2-Y,L-E2-Z,L-E3-X,L-E3-Y,L-E3-Z,L-Wan-nei-X,L-Wan-nei-Y,L-Wan-nei-Z,L-Wan-1-X,L-Wan-1-Y,L-Wan-1-Z,L-Wan-2-X,L-Wan-2-Y,L-Wan-2-Z,L-Wan-wai-X,L-Wan-wai-Y,L-Wan-wai-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
304.281158,126.305389,755.610046,281.806183,112.867279,668.047607,350.599243,-410.824036,781.179138,359.437744,-371.901611,833.914551,325.732605,-162.785156,805.365417,358.828674,-157.739471,802.891846,379.33548,-147.393143,778.488403,317.965363,-205.854111,760.146362,315.880859,-228.833145,739.874512,350.479614,-223.563354,729.694946,313.509003,-155.158371,758.871216,292.857574,-177.634109,753.968872,320.375763,-206.03093,728.909119,310.672974,-127.31826,753.922119,298.887939,-154.20871,743.876282,315.20047,-182.856369,716.68158,298.579468,-125.848953,735.488586,305.077576,-140.384689,716.409485,315.072845,-158.337067,699.157776,403.924011,-133.937241,748.736816,388.337311,-174.597168,724.779724,385.105682,-158.756256,699.290771,384.989899,-128.671127,680.916565,270.349426,151.20903,696.07959,273.061981,177.586212,712.751099,274.806885,209.323456,731.339722,245.665726,148.246643,670.491638,219.596481,170.846893,688.98114,256.298401,157.931519,652.806946,220.47728,183.329468,659.577148,250.416748,170.337234,635.106812,219.997879,199.126907,646.10321,265.64856,186.330231,629.147888,240.057449,196.851822,619.124329,230.897903,222.499191,638.411011,262.927612,252.804001,741.959167,227.529846,230.175812,715.693542,233.172867,260.442566,695.720337,258.710419,292.423187,687.430786
304.359924,126.36116,755.608093,281.838684,112.945457,668.047424,350.399414,-410.756165,781.21521,359.293915,-371.85611,833.943909,325.691742,-162.740723,805.338074,358.750671,-157.697617,802.928772,379.283752,-147.301254,778.488159,317.906403,-205.826523,760.099182,315.836029,-228.768967,739.800171,350.430725,-223.482361,729.666138,313.392853,-155.117752,758.800354,292.7995,-177.608566,753.919067,320.301117,-206.021408,728.880798,310.637787,-127.298775,753.900635,298.783997,-154.173401,743.891785,315.158997,-182.862381,716.690369,298.613922,-125.764366,735.499695,305.073212,-140.354309,716.450378,315.026855,-158.378113,699.110718,403.855713,-133.783951,748.714111,388.25351,-174.572525,724.80072,385.059387,-158.727844,699.248596,384.925903,-128.720154,680.788818,270.447205,151.298126,695.948975,273.242218,177.607819,712.637695,274.966156,209.257797,731.376282,245.664001,148.347229,670.591614,219.6474,170.863541,689.235107,255.851883,158.046967,652.664734,220.089081,183.521347,659.833862,249.115387,170.776794,634.848328,218.961685,199.599792,646.48822,263.762512,187.378082,628.957397,238.050201,198.153168,618.712036,229.448441,223.471313,638.567444,263.244995,252.866898,742.006897,227.676147,230.25354,715.963379,233.109802,260.555634,696.020691,258.734741,292.473541,687.454163
304.486664,126.450119,755.602722,281.862488,112.988098,668.048828,350.219727,-410.707397,781.248047,359.148041,-371.824707,833.958313,325.622681,-162.700989,805.359924,358.696381,-157.611389,802.937012,379.200653,-147.298508,778.576843,317.850647,-205.798416,760.042603,315.771851,-228.749512,739.756714,350.367371,-223.401642,729.600525,313.335938,-155.053116,758.786865,292.721558,-177.558868,753.892456,320.306,-205.926697,728.839966,310.599609,-127.230774,753.880981,298.76178,-154.12117,743.840698,315.133606,-182.830444,716.682434,298.60202,-125.749809,735.520813,304.994568,-140.367905,716.428894,314.978485,-158.388809,699.120605,403.768707,-133.727234,748.694702,388.204224,-174.466797,724.798706,384.969604,-158.666245,699.245178,384.898895,-128.560806,680.963806,270.582947,151.362579,695.805908,273.376709,177.55928,712.684082,275.256897,209.316284,731.387817,245.665741,148.383179,670.835815,219.705231,170.89415,689.578186,255.529739,158.209915,652.680725,219.782349,183.682678,660.145874,247.74472,171.173584,634.517029,217.976227,199.999756,646.878235,257.749542,188.388824,627.911682,235.870956,199.319305,618.510864,227.721634,224.559982,639.041687,263.430664,252.913391,742.041809,227.895065,230.320679,716.210266,233.16449,260.636139,696.391846,258.524231,292.565338,687.655457
304.532837,126.545876,755.612427,281.856171,113.061203,668.070435,350.000854,-410.654175,781.304626,358.999359,-371.741455,833.973511,325.562164,-162.611603,805.361877,358.622162,-157.54155,802.973083,379.128662,-147.188751,778.516663,317.745361,-205.733704,760.0578,315.738068,-228.67659,739.771973,350.306335,-223.317703,729.630127,313.299652,-154.984634,758.80127,292.65683,-177.467438,753.926453,320.187897,-205.895126,728.890625,310.53949,-127.154289,753.895447,298.740021,-154.083908,743.878296,315.059357,-182.76738,716.713196,298.589203,-125.7397,735.553528,304.927277,-140.397964,716.434692,314.894836,-158.365829,699.079956,403.667084,-133.710587,748.751892,388.135864,-174.41861,724.828735,384.939392,-158.611069,699.330322,384.873932,-128.410461,680.983398,270.62793,151.423782,695.822571,273.535919,177.656174,712.711365,275.428589,209.488815,731.335754,245.643555,148.431976,670.9599,219.764282,170.971085,689.88092,255.07901,158.221207,652.660522,219.478043,183.737686,660.422791,246.551712,171.523636,634.494202,217.040009,200.389389,647.361633,256.222076,189.559723,627.664185,233.44928,200.490753,618.464783,225.982819,225.541901,639.315674,263.768127,253.040237,742.103271,228.057037,230.423279,716.450378,233.187164,260.785522,696.677002,258.624298,292.83551,687.608643
304.567322,126.618469,755.615662,281.858429,113.164879,668.11676,349.769104,-410.582825,781.389099,358.827972,-371.669098,834.074646,325.48941,-162.544479,805.411926,358.578522,-157.438919,802.995605,379.056427,-147.110367,778.552307,317.66571,-205.628784,760.140625,315.653442,-228.592422,739.845459,350.241699,-223.269043,729.688232,313.215393,-154.901657,758.910767,292.618561,-177.359589,754.021057,320.143097,-205.791489,728.934326,310.531952,-127.048904,753.939514,298.745819,-154.022369,743.935486,314.996643,-182.688385,716.797729,298.564514,-125.678688,735.608215,304.89032,-140.3078,716.476562,314.850983,-158.337662,699.120178,403.606934,-133.688812,748.773071,388.088318,-174.332947,724.883423,384.840942,-158.458832,699.309082,384.909821,-128.30307,681.080383,270.651093,151.533722,695.760254,273.61145,177.79834,712.673279,275.599487,209.544205,731.419434,245.628479,148.607452,671.097473,219.803818,171.04953,690.055969,254.781097,158.35376,652.61615,219.259171,183.876312,660.667786,245.379578,171.742691,634.666931,216.120041,200.638824,647.871094,254.56218,190.423584,627.468323,231.037613,201.321655,618.6427,224.326202,226.395508,639.777222,263.963135,253.100647,742.083801,228.242096,230.566223,716.667847,233.186371,260.913788,696.843201,258.544525,292.96933,687.730774
304.628998,126.727341,755.651123,281.881897,113.292877,668.139954,349.564087,-410.521271,781.472046,358.651703,-371.595184,834.155273,325.441376,-162.406418,805.473083,358.489288,-157.368362,803.023254,378.941101,-147.016876,778.591187,317.612396,-205.487549,760.212158,315.56781,-228.481064,739.97052,350.156158,-223.233719,729.784607,313.152161,-154.77121,758.970398,292.579865,-177.292053,754.107361,320.123199,-205.709518,729.047913,310.478882,-126.9608,753.98938,298.673126,-153.906479,744.005493,314.979187,-182.652527,716.874878,298.534729,-125.625702,735.653137,304.759735,-140.295639,716.511047,314.781281,-158.301331,699.121521,403.559875,-133.522003,748.845642,388.005676,-174.193863,724.964905,384.788788,-158.460342,699.379944,384.788879,-128.328613,681.105286,270.658112,151.669556,695.565369,273.674377,177.917206,712.615417,275.697571,209.631729,731.362854,245.592026,148.83783,670.989563,219.748856,171.210464,690.126038,254.564972,158.615005,652.500549,219.057388,184.141159,660.75592,244.439789,171.976685,634.729919,215.333206,200.924225,648.351379,253.29007,191.047638,627.278687,228.73674,201.940231,619.052002,222.924744,227.007874,640.359375,264.108551,253.28833,742.060425,228.332809,230.723679,716.77655,233.223831,261.145874,697.135071,258.412079,293.027618,687.798584
304.690247,126.839546,755.626953,281.860413,113.367172,668.149963,349.333618,-410.424927,781.57605,358.457092,-371.490875,834.257751,325.276001,-162.316986,805.544067,358.415344,-157.258423,803.077637,378.866608,-146.998093,778.700256,317.524353,-205.398331,760.37085,315.603607,-228.337189,740.051636,350.030762,-223.098267,729.90802,313.102264,-154.614929,759.046631,292.481812,-177.178543,754.226562,319.986603,-205.633926,729.242615,310.384949,-126.879608,754.04071,298.617523,-153.826126,744.084656,314.873383,-182.572144,716.98053,298.55722,-125.536865,735.702698,304.722443,-140.171906,716.575806,314.75293,-158.291626,699.20636,403.499817,-133.482925,748.956421,387.933777,-174.106873,725.07428,384.740234,-158.253769,699.512268,384.731598,-128.220993,681.160461,270.559387,151.818588,695.361328,273.604187,178.004669,712.500793,275.716003,209.674301,731.330017,245.50708,149.078903,670.904114,219.776688,171.45517,690.10199,254.398499,158.934601,652.415222,218.889069,184.402832,660.758545,243.161758,171.804306,634.763184,214.71376,201.165375,648.768433,252.320389,191.490768,627.002075,226.907867,202.43486,619.394714,221.873505,227.560196,640.931519,264.19281,253.347168,742.05304,228.429016,230.898193,716.865234,233.27446,261.345764,697.248474,258.449493,293.205536,687.772766
304.66806,126.931587,755.664062,281.847656,113.471489,668.161865,349.117493,-410.331329,781.679382,358.286652,-371.382568,834.32666,325.220428,-162.21701,805.579712,358.276825,-157.174911,803.153076,378.75473,-146.857681,778.716003,317.442047,-205.230118,760.466309,315.377655,-228.207184,740.209473,349.920441,-222.999466,730.047302,313.038757,-154.502213,759.19989,292.360046,-177.077179,754.385559,319.934753,-205.510147,729.374451,310.245728,-126.770386,754.139099,298.530182,-153.678864,744.15863,314.825592,-182.438248,717.061646,298.483002,-125.436172,735.771912,304.671509,-140.079651,716.678955,314.685883,-158.170502,699.251526,403.440979,-133.39772,749.036316,387.880096,-173.979492,725.155212,384.708893,-158.212067,699.606018,384.729614,-128.016739,681.287048,270.448914,151.972351,695.081299,273.52124,178.133926,712.406738,275.695465,209.845886,731.2229,245.339249,149.303024,670.655884,219.687164,171.655518,690.037476,254.254395,159.25209,652.137512,218.801956,184.730255,660.652466,242.551315,172.102936,634.737915,214.270325,201.478531,648.957703,251.584747,191.466949,626.368286,225.331467,202.963257,619.661926,221.092316,228.094299,641.274475,264.34494,253.460358,742.00116,228.464249,231.019333,716.877563,233.835861,261.608765,696.936035,258.291565,293.36615,687.932617
304.728821,127.028214,755.648987,281.856476,113.599945,668.177002,348.864044,-410.239075,781.792603,358.098053,-371.285645,834.426086,325.145447,-162.159134,805.652283,358.192413,-157.084671,803.203247,378.659241,-146.752335,778.790039,317.344574,-205.096924,760.567383,315.232178,-228.067596,740.35437,349.836914,-222.860992,730.154358,312.950134,-154.35643,759.233582,292.297455,-176.909698,754.457703,319.7565,-205.460052,729.502869,310.165955,-126.629356,754.216309,298.456329,-153.587097,744.194641,314.693604,-182.321945,717.132263,298.423859,-125.208725,735.889526,304.619049,-139.921463,716.722534,314.626251,-158.062561,699.374023,403.359558,-133.335251,749.116394,387.752655,-173.915253,725.268494,384.644623,-158.215561,699.739563,384.606812,-128.070831,681.330566,270.136383,152.06395,694.810669,273.326721,178.156128,712.352234,275.637268,209.852829,731.226562,245.162552,149.552017,670.362122,219.535721,171.955826,689.815857,254.146271,159.56308,651.914978,218.750626,185.13031,660.444092,242.089157,172.390533,634.49176,214.011246,201.844376,648.959351,250.471008,191.279953,625.155396,223.770355,203.510651,619.6474,220.582458,228.588837,641.556641,264.552826,253.591263,741.938538,228.484879,231.220764,716.827148,233.832932,261.795197,696.96637,258.473755,293.507782,687.851257
304.724457,127.184334,755.665833,281.830872,113.692184,668.201965,348.641296,-410.126282,781.919556,357.884521,-371.159058,834.530762,325.032104,-162.020416,805.737183,358.08844,-156.986267,803.259949,378.556732,-146.65303,778.841125,317.206848,-204.951859,760.71936,315.130127,-227.95932,740.4505,349.680664,-222.696838,730.278198,312.847198,-154.246674,759.279602,292.183533,-176.830688,754.561218,319.747925,-205.313644,729.609253,310.069397,-126.49453,754.289917,298.268433,-153.426651,744.30603,314.599182,-182.152985,717.225464,298.410767,-125.072227,735.951355,304.496429,-139.81601,716.785706,314.525574,-157.928726,699.406311,403.269592,-133.270676,749.199463,387.642731,-173.871353,725.343323,384.520874,-158.139252,699.835388,384.671021,-127.845024,681.454346,269.89566,152.191925,694.522217,273.117218,178.17688,712.206116,275.525116,209.906342,731.143433,245.000534,149.926407,669.982788,219.433929,172.255188,689.510193,254.513611,160.421829,650.968201,218.732559,185.456039,660.21759,241.947876,172.719345,634.143677,213.934753,202.188782,648.848389,249.002335,191.068207,623.575256,222.661758,204.144348,619.590637,220.345123,229.188095,641.646973,264.5177,253.719742,741.856018,228.509491,231.354355,716.723083,233.939056,262.005188,696.942383,258.554596,293.653992,687.739258
304.776581,127.319115,755.675781,281.80899,113.827034,668.204407,348.383606,-409.99353,782.042358,357.685028,-371.014954,834.651917,324.880829,-161.890488,805.816956,357.972015,-156.866486,803.344421,378.431885,-146.530716,778.917358,317.052124,-204.778473,760.81604,314.946075,-227.840088,740.5672,349.516632,-222.655472,730.36615,312.695618,-154.108505,759.335999,292.056702,-176.678207,754.634216,319.613617,-205.252975,729.678833,309.970123,-126.368546,754.312622,298.164429,-153.343567,744.313477,314.485474,-182.055771,717.269836,298.34314,-124.969193,735.970703,304.477539,-139.736786,716.822449,314.438995,-157.897583,699.486572,403.208038,-133.06749,749.278625,387.535217,-173.804123,725.503906,384.440765,-158.092178,699.896545,384.637909,-127.94709,681.408569,269.708923,152.287262,694.146606,272.894318,178.361313,711.995056,275.461639,209.96785,731.097229,244.970398,150.233704,669.534729,219.355972,172.544571,689.164551,254.515137,160.740051,650.626953,218.799301,185.867981,659.868408,241.915298,173.059479,633.821045,213.948761,202.583038,648.611267,246.255585,190.031143,621.444153,221.654282,204.753082,619.243713,220.220688,229.650787,641.656921,264.589722,253.833923,741.752686,228.554092,231.56694,716.594971,233.973175,262.13623,696.876404,258.685547,293.858307,687.779175
304.743958,127.402039,755.681519,281.808533,113.943527,668.214233,348.125488,-409.893494,782.172241,357.445435,-370.914551,834.78009,324.817139,-161.727875,805.881531,357.850952,-156.820984,803.402039,378.333649,-146.54863,779.039612,316.891724,-204.660553,760.83905,314.782532,-227.701126,740.677368,349.387573,-222.534256,730.453613,312.575439,-153.997559,759.361755,291.916779,-176.620041,754.672852,319.462372,-205.112213,729.848206,309.797729,-126.269333,754.34613,298.078339,-153.182999,744.338501,314.410248,-181.954178,717.284668,298.28421,-124.870506,735.947998,304.382233,-139.585281,716.829773,314.345367,-157.757126,699.497253,403.115112,-133.150024,749.372803,387.477661,-173.746643,725.578979,384.390472,-158.014191,699.990723,384.59317,-127.819206,681.490295,269.548126,152.447311,693.770691,272.841766,178.514374,711.849365,275.392609,210.032791,730.943054,244.925156,150.548996,669.089905,219.35611,172.844193,688.699097,254.556702,161.06044,650.288635,218.953171,186.255508,659.460632,242.015732,173.420105,633.393616,214.034851,202.893036,648.311462,244.096878,189.153198,618.727417,220.653641,205.495529,619.098816,220.315613,230.05983,641.6604,264.783051,254.026169,741.420471,228.530563,231.656906,716.383545,234.081909,262.344879,696.751404,258.794342,293.976501,687.709473
304.769928,127.543411,755.695557,281.819122,114.056122,668.208191,347.894165,-409.787109,782.295776,357.248474,-370.761169,834.905518,324.689941,-161.595673,805.968323,357.603851,-156.732193,803.51123,378.235901,-146.416245,779.103699,316.732422,-204.523361,760.959839,314.594635,-227.569168,740.75,349.189148,-222.439713,730.559692,312.393585,-153.922714,759.406738,291.777679,-176.517731,754.690979,319.328979,-205.031891,729.795044,309.703003,-126.161636,754.346985,297.95874,-153.099487,744.343689,314.2659,-181.870697,717.305969,298.203369,-124.698486,735.948853,304.265167,-139.49501,716.80127,314.298431,-157.690887,699.462891,403.015137,-132.968384,749.410156,387.31488,-173.661255,725.646545,384.311493,-157.972153,700.035706,384.539429,-127.725067,681.549927,269.58313,152.632782,693.426758,272.830627,178.606995,711.623108,275.367126,210.173996,730.878723,245.013763,150.831619,668.624146,219.453461,173.11734,688.271362,254.570114,161.296799,650.127563,219.114746,186.546204,659.087402,242.052628,173.663589,632.969971,214.188248,203.219147,648.068359,242.028839,188.608841,616.048523,219.866486,206.384567,618.765747,220.420273,230.475021,641.547607,264.680573,253.999878,741.518127,228.670395,231.751938,716.174927,234.172775,262.539124,696.597107,258.882416,294.183472,687.697205
304.806,127.678703,755.697693,281.809418,114.193161,668.226318,347.62265,-409.658936,782.4375,357.016144,-370.677979,834.972046,324.608398,-161.458771,805.994934,357.533691,-156.604645,803.543213,378.138855,-146.33934,779.064514,316.575531,-204.423355,760.987549,314.318939,-227.513321,740.845032,349.06369,-222.376114,730.622864,312.293976,-153.787155,759.393982,291.601196,-176.351654,754.747803,319.168701,-204.96489,729.902588,309.506287,-126.037376,754.376953,297.813721,-152.967331,744.31311,314.160095,-181.754654,717.303833,298.07193,-124.566856,735.922119,304.17038,-139.393646,716.81073,314.167694,-157.604889,699.480469,402.920502,-132.976624,749.447205,387.208069,-173.574417,725.697083,384.176941,-157.929596,700.126892,384.446167,-127.677986,681.733765,269.70694,152.734604,693.127258,272.991425,178.65947,711.526855,275.487061,210.266205,730.694946,245.332794,151.214188,668.066162,219.668182,173.342361,687.81311,254.859436,161.610413,649.765564,219.35849,186.744644,658.732361,242.162552,173.93338,632.534729,214.424271,203.431488,647.842712,239.505112,188.138748,613.220276,219.220306,207.27832,618.339294,220.670486,230.978302,641.26062,264.750824,254.092117,741.366577,228.85144,231.900803,715.943115,234.312424,262.666229,696.465576,258.965912,294.35199,687.629272
304.839783,127.83683,755.679199,281.80777,114.297173,668.227356,347.396027,-409.57959,782.545349,356.815186,-370.552246,835.137695,324.493835,-161.331161,806.103516,357.443024,-156.494736,803.627991,378.036835,-146.368652,779.193359,316.38324,-204.298645,761.079285,314.277527,-227.367538,740.85199,348.834259,-222.268402,730.659424,312.170135,-153.674728,759.433472,291.476624,-176.257645,754.759521,319.002136,-204.846268,729.960022,309.38916,-125.97126,754.365906,297.670258,-152.890503,744.323914,313.962463,-181.691422,717.345886,297.992096,-124.518181,735.93927,304.102936,-139.344452,716.755066,314.072174,-157.533707,699.516785,402.830872,-132.869217,749.48053,387.097778,-173.585037,725.752075,384.08371,-157.876175,700.171875,384.252136,-127.902023,681.504089,269.914948,152.799957,692.844055,273.196747,178.787445,711.453003,275.601349,210.365784,730.613831,245.662338,151.554062,667.684509,219.999054,173.544464,687.39325,255.145401,161.824203,649.397949,219.667786,186.986725,658.417419,242.498276,174.234589,632.285706,214.651535,203.625198,647.586914,237.026108,188.131256,610.655334,218.608582,208.162003,618.001892,220.944397,231.256378,641.139221,265.149261,254.391556,741.000916,228.976624,232.023331,715.697693,233.939148,262.736877,696.679749,259.051971,294.52475,687.581421
304.819305,127.888908,755.700745,281.846222,114.387383,668.213074,347.13324,-409.463715,782.652039,356.589355,-370.466644,835.190857,324.349701,-161.227753,806.142029,357.346252,-156.373993,803.659851,377.921021,-146.207352,779.172607,316.226379,-204.226379,761.102783,314.023682,-227.358597,740.970459,348.702423,-222.2388,730.803284,311.99527,-153.59668,759.442566,291.324524,-176.190765,754.802368,318.879639,-204.827515,730.010376,309.306396,-125.834152,754.388428,297.517792,-152.801727,744.375427,313.888916,-181.569931,717.338501,297.879547,-124.405167,735.892029,303.964264,-139.25087,716.769714,313.95462,-157.485184,699.531372,402.752319,-132.876221,749.517883,386.966766,-173.587143,725.804565,384.000244,-157.79982,700.212158,384.31546,-127.647743,681.729065,270.143433,152.885681,692.63501,273.382996,178.956055,711.307983,275.703888,210.503525,730.517639,246.063217,151.777161,667.297058,220.266708,173.694183,686.971985,255.539154,162.129959,649.180054,219.962433,187.130234,658.120667,242.857925,174.512985,631.980591,214.907867,203.816986,647.28717,234.634155,188.352249,608.538025,218.611206,209.031906,617.530701,221.405289,231.630875,640.764404,265.087524,254.295883,741.19342,229.139511,232.096542,715.508179,234.069183,262.849792,696.493774,259.299316,294.621368,687.38678
304.874725,127.97718,755.668396,281.81546,114.462318,668.261108,346.897125,-409.376495,782.77417,356.367004,-370.370544,835.313538,324.261597,-161.068146,806.208496,357.246796,-156.300629,803.709351,377.847595,-146.208771,779.282349,316.094604,-204.140518,761.208069,313.917053,-227.185608,740.982788,348.54892,-222.189301,730.894287,311.842072,-153.512268,759.516846,291.169434,-176.103043,754.839661,318.693146,-204.739883,730.054443,309.105438,-125.76152,754.405396,297.378601,-152.685211,744.396667,313.71347,-181.52507,717.391907,297.734344,-124.353661,735.902344,303.857361,-139.14328,716.813354,313.832703,-157.450363,699.552612,402.632294,-132.794754,749.535522,386.835083,-173.478546,725.883423,383.878113,-157.766174,700.258423,384.248688,-127.621284,681.798462,270.388641,152.976425,692.503235,273.604156,178.970154,711.267761,275.826874,210.578003,730.37439,246.452164,151.95491,666.942566,220.586716,173.832901,686.546814,255.941879,162.453278,648.919312,220.204971,187.203232,657.897034,243.306915,174.699371,631.742432,215.229187,203.94548,647.077087,232.456894,188.69136,606.674927,218.48555,209.73027,617.221008,221.745758,231.785782,640.474915,265.35556,254.543671,740.86908,229.395721,232.10495,715.331665,234.289581,262.912964,696.382324,259.410156,294.75589,687.327759
304.872589,128.085114,755.702087,281.825562,114.571396,668.246033,346.694122,-409.288635,782.886108,356.166077,-370.274231,835.428711,324.124329,-161.001541,806.253967,357.153015,-156.194046,803.80896,377.790436,-146.132706,779.29248,315.921417,-204.07048,761.2771,313.66507,-227.140366,741.144287,348.351196,-222.071762,730.967896,311.687592,-153.420517,759.589722,291.001556,-175.968338,754.9151,318.541138,-204.652237,730.107605,309.030731,-125.663177,754.457214,297.254395,-152.516266,744.442749,313.536377,-181.440674,717.461365,297.637756,-124.275856,735.95343,303.645081,-139.124512,716.832214,313.694397,-157.340973,699.552979,402.528381,-132.812271,749.588989,386.732727,-173.473602,725.956055,383.736908,-157.767929,700.294434,384.118378,-127.589851,681.812134,270.549805,153.001038,692.335022,273.759399,179.032593,711.164246,275.941406,210.610611,730.275635,246.780243,152.180893,666.51886,220.853745,173.891937,686.189331,256.42337,162.584457,648.732178,220.618073,187.340851,657.547424,243.781265,174.896729,631.522522,215.649582,204.030792,646.734314,230.743301,189.157501,605.213928,218.550735,210.289429,616.895386,222.19162,231.916367,640.182861,265.456909,254.613617,740.767883,229.537781,232.129456,715.162292,234.488754,262.95993,696.148743,259.529541,294.858856,687.329651
304.89679,128.218994,755.686218,281.798706,114.632378,668.250183,346.485291,-409.201935,783.006531,355.994812,-370.213562,835.55072,324.094238,-160.873917,806.31366,357.063324,-156.128067,803.843323,377.663971,-145.959335,779.285217,315.772491,-203.974335,761.372437,313.493774,-227.077606,741.266602,348.235382,-222.028442,731.053406,311.59964,-153.290756,759.68573,290.859406,-175.860687,754.999817,318.383118,-204.527588,730.194153,308.871399,-125.522636,754.561279,297.066223,-152.426849,744.510132,313.382782,-181.328583,717.547974,297.513611,-124.161629,736.014954,303.474243,-139.082321,716.861084,313.535645,-157.308365,699.659851,402.406555,-132.698334,749.589478,386.552765,-173.44342,725.979248,383.604523,-157.674911,700.414246,384.000153,-127.63591,681.876953,270.666229,153.055298,692.263245,273.865051,179.058411,711.164795,275.974487,210.636719,730.236694,247.084839,152.37764,666.186829,221.112534,174.072266,685.762146,256.874939,162.905945,648.53064,220.969727,187.404266,657.243103,244.242767,175.006729,631.271851,215.952744,204.089554,646.553467,229.251938,189.444534,604.19635,218.749893,210.541595,616.767456,222.609665,231.872803,639.940613,265.347229,254.531998,740.922852,229.656677,232.111877,715.004639,234.686981,263.01059,696.042236,259.671906,294.918823,687.276978
304.87146,128.281799,755.702698,281.795532,114.708809,668.258789,346.287903,-409.156494,783.135925,355.840454,-370.119995,835.656067,323.97644,-160.784073,806.358887,356.939087,-156.063644,803.903137,377.528076,-145.939316,779.410217,315.718414,-203.864792,761.486267,313.363434,-227.001938,741.339661,348.07962,-221.894531,731.129333,311.51886,-153.185364,759.768005,290.755188,-175.712036,755.059692,318.157959,-204.411407,730.275085,308.797913,-125.448166,754.659424,296.980896,-152.299896,744.5625,313.2341,-181.210312,717.634338,297.4104,-124.045616,736.049927,303.434906,-138.939713,717.006836,313.433563,-157.285385,699.766846,402.329437,-132.632721,749.667786,386.425079,-173.367554,726.057556,383.482635,-157.668762,700.439697,383.724731,-127.774742,681.858276,270.577545,153.042953,692.194153,273.840393,179.063995,711.129089,276.005493,210.681076,730.201355,247.303711,152.515701,665.731323,221.265167,174.207153,685.308655,257.404999,163.227768,648.267639,221.323853,187.511856,656.950562,244.759872,175.172729,631.063599,216.381973,204.106079,646.253662,228.514328,189.625519,603.587585,218.899139,210.675583,616.670288,222.938126,231.764557,639.823669,265.617188,254.642853,740.726746,229.805099,232.11972,714.819641,234.837814,263.051422,695.91864,259.698212,294.953033,687.316101
304.905151,128.400482,755.701355,281.813324,114.78215,668.265503,346.082062,-409.070709,783.280151,355.662689,-370.020477,835.754456,323.838562,-160.768799,806.462891,356.884003,-156.022934,803.955139,377.44455,-145.948792,779.550659,315.575195,-203.735962,761.569763,313.219086,-226.89267,741.44281,347.927948,-221.836075,731.185913,311.469971,-153.107895,759.868103,290.653168,-175.575256,755.13855,318.025299,-204.358536,730.362366,308.703705,-125.363998,754.707092,296.904663,-152.231903,744.617737,313.098267,-181.110123,717.69104,297.292023,-123.957939,736.130981,303.268494,-138.896454,717.054016,313.306091,-157.140717,699.808167,402.240356,-132.633514,749.687866,386.33139,-173.2724,726.142517,383.372253,-157.633163,700.493958,383.661713,-127.809311,681.864563,270.432007,153.010681,692.108765,273.730652,179.058426,711.147827,275.991669,210.734848,730.182922,247.527054,152.762024,665.297485,221.452515,174.330032,684.896851,257.84259,163.460297,648.040588,221.598343,187.631958,656.630676,245.245438,175.324188,630.809998,216.693222,204.182648,646.01355,227.996414,189.613266,603.303101,219.225937,210.619476,616.658936,223.286118,231.602997,639.678101,265.441681,254.512756,740.86969,229.942871,232.091354,714.654236,234.979492,263.053436,695.835876,259.791687,295.037537,687.329163
