Marker1-X,Marker1-Y,Marker1-Z,Marker2-X,Marker2-Y,Marker2-Z,Marker3-X,Marker3-Y,Marker3-Z,Marker4-X,Marker4-Y,Marker4-Z,R-A1-X,R-A1-Y,R-A1-Z,R-A2-X,R-A2-Y,R-A2-Z,R-A3-X,R-A3-Y,R-A3-Z,R-B1-X,R-B1-Y,R-B1-Z,R-B2-X,R-B2-Y,R-B2-Z,R-B3-X,R-B3-Y,R-B3-Z,R-C1-X,R-C1-Y,R-C1-Z,R-C2-X,R-C2-Y,R-C2-Z,R-C3-X,R-C3-Y,R-C3-Z,R-D1-X,R-D1-Y,R-D1-Z,R-D2-X,R-D2-Y,R-D2-Z,R-D3-X,R-D3-Y,R-D3-Z,R-E1-X,R-E1-Y,R-E1-Z,R-E2-X,R-E2-Y,R-E2-Z,R-E3-X,R-E3-Y,R-E3-Z,R-Wan-nei-X,R-Wan-nei-Y,R-Wan-nei-Z,R-Wan-1-X,R-Wan-1-Y,R-Wan-1-Z,R-Wan-2-X,R-Wan-2-Y,R-Wan-2-Z,R-Wan-wai-X,R-Wan-wai-Y,R-Wan-wai-Z
214.518066,144.664413,753.224731,192.256699,133.164597,665.238037,224.378662,-394.562073,775.59021,235.671616,-356.491028,828.818909,178.651652,179.84375,693.762919,183.04659,208.055786,716.413595,188.597214,240.106827,731.063782,190.180878,191.597702,673.393799,163.398992,178.732086,669.047384,136.752284,201.870148,685.774394,189.825328,201.47049,662.185771,163.287786,186.600423,644.784159,132.498678,216.389557,655.881571,nan,nan,nan,150.379486,202.703562,629.48586,128.219523,235.185664,647.01119,160.781062,219.195445,604.803813,140.974854,238.072912,611.850321,140.790451,260.596598,636.100016,182.459727,281.307485,739.551982,146.124105,261.546244,711.999674,153.990122,291.945221,692.994609,179.19191,324.246806,687.013936
214.488663,144.726654,753.247803,192.199554,133.199387,665.25885,224.238235,-394.490906,775.754395,235.518951,-356.378082,828.965515,178.567958,179.884425,693.701416,182.941935,208.06753,716.356242,188.54126,240.169439,731.008097,190.141368,191.596344,673.38149,163.414169,178.723516,669.083252,136.764913,201.855718,685.786275,189.805313,201.4888,662.16095,163.311066,186.610509,644.769592,132.506073,216.404968,655.840047,nan,nan,nan,150.415502,202.749547,629.430298,128.211339,235.21609,646.930115,160.799957,219.236913,604.741435,141.006592,238.112391,611.786601,140.792175,260.630076,636.02948,182.420792,281.348999,739.503398,146.100825,261.590688,711.942159,153.972661,291.984151,692.94043,179.155563,324.279175,686.991191
214.457809,144.824081,753.246887,192.150208,133.268295,665.261414,224.134933,-394.412354,775.931274,235.413574,-356.27301,829.130737,178.515096,179.900406,693.638814,182.838043,208.082626,716.282776,188.499608,240.23701,730.937317,190.164627,191.643392,673.32489,163.47639,178.699951,669.082214,136.786479,201.83169,685.790731,189.82549,201.510437,662.083008,163.336436,186.648473,644.700623,132.536662,216.4257,655.773824,nan,nan,nan,150.475779,202.792933,629.358337,128.241226,235.237798,646.807414,160.881943,219.287872,604.657125,141.057505,238.154332,611.695577,140.819092,260.659749,635.944132,182.373774,281.383118,739.444804,146.080653,261.626648,711.87384,153.938741,292.014486,692.889404,179.063517,324.314992,686.998922
214.364151,144.881775,753.241577,192.126785,133.293716,665.259216,224.00386,-394.337158,776.093872,235.295807,-356.207642,829.265198,178.495692,179.936178,693.576986,182.754878,208.115692,716.197978,188.443008,240.278122,730.860352,190.210159,191.668452,673.266703,163.581416,178.704773,669.05835,136.834819,201.808736,685.786255,189.853027,201.499674,661.957723,163.350408,186.669001,644.651123,132.593226,216.434942,655.690491,nan,nan,nan,150.52828,202.834264,629.28304,128.285004,235.260981,646.705221,160.978165,219.347183,604.552429,141.099538,238.181732,611.604289,140.840968,260.676514,635.861715,182.33991,281.408325,739.399434,146.073166,261.638977,711.787435,153.915441,292.033183,692.837321,178.964116,324.350118,686.976969
214.357269,144.9552,753.238342,192.091187,133.341339,665.286133,223.955902,-394.272614,776.216064,235.223465,-356.129761,829.387756,178.476741,179.956594,693.530904,182.671432,208.164744,716.141093,188.381485,240.280492,730.783712,190.308523,191.749517,673.172099,163.678004,178.711187,669.015157,136.89948,201.772868,685.75826,189.910843,201.554097,661.856588,163.371562,186.718547,644.522217,132.653509,216.457621,655.603821,nan,nan,nan,150.549596,202.858693,629.199402,128.329198,235.277364,646.613525,161.048325,219.412903,604.447367,141.127136,238.223373,611.513977,140.844198,260.701243,635.789978,182.330617,281.437856,739.350037,146.055562,261.635061,711.715454,153.911219,292.059001,692.771952,178.877914,324.394491,686.939962
214.30304,144.989151,753.230469,192.066284,133.37886,665.277283,223.907135,-394.210876,776.340454,235.192978,-356.048859,829.502686,178.452627,179.989975,693.491048,182.565984,208.179993,716.075907,188.301753,240.286585,730.72699,190.367218,191.806081,673.074666,163.747996,178.72728,668.966064,136.957072,201.757757,685.721619,189.974818,201.613429,661.73879,163.387171,186.764181,644.374715,132.681091,216.472997,655.524048,nan,nan,nan,150.550262,202.880335,629.111328,128.348155,235.300003,646.555501,161.089427,219.490092,604.348714,141.139735,238.258418,611.426025,140.83519,260.728149,635.732381,182.324931,281.468831,739.297485,146.056793,261.625254,711.652852,153.926224,292.076558,692.711487,178.837891,324.417908,686.879985
214.236237,144.993027,753.237366,192.042542,133.406693,665.258789,223.857086,-394.154724,776.42865,235.129517,-355.973846,829.608276,178.353704,179.996674,693.460836,182.428192,208.204981,715.993164,188.222193,240.305756,730.671183,190.413157,191.921051,672.971781,163.769333,178.736811,668.938416,136.980825,201.755254,685.682902,189.999969,201.715408,661.685079,163.361888,186.829763,644.229045,132.674733,216.470235,655.459208,nan,nan,nan,150.514552,202.890213,629.03951,128.326904,235.328079,646.531494,161.075989,219.529958,604.285034,141.144541,238.30425,611.363363,140.835653,260.7677,635.68811,182.306473,281.494995,739.252563,146.040385,261.642507,711.611776,153.947337,292.108592,692.657328,178.812093,324.444021,686.830241
214.268295,145.062912,753.229431,192.036819,133.443329,665.262085,223.865494,-394.098389,776.508301,235.085953,-355.935852,829.654907,178.174652,180.013499,693.437032,182.215927,208.305659,715.904806,188.13354,240.335846,730.645447,190.368556,191.952988,672.927348,163.710393,178.729294,668.950887,136.955455,201.783747,685.679097,189.967066,201.740458,661.64266,163.333562,186.847926,644.22054,132.644816,216.47643,655.418233,nan,nan,nan,150.462199,202.917745,629.002218,128.330719,235.343979,646.486084,161.042664,219.546143,604.254761,141.111847,238.316188,611.3337,140.834991,260.809296,635.652954,182.286687,281.52064,739.221415,146.005127,261.672099,711.581136,153.948013,292.135203,692.635498,178.791178,324.465535,686.824178
214.285049,145.136475,753.229614,192.049911,133.465973,665.245728,223.870087,-394.053528,776.557129,235.132492,-355.864075,829.705994,177.927867,180.036367,693.447449,181.973877,208.4328,715.844238,188.03714,240.385371,730.629557,190.284632,191.953079,672.952006,163.592738,178.717031,668.999776,136.881205,201.810827,685.714844,189.882619,201.764598,661.663228,163.272812,186.866236,644.254476,132.589513,216.522731,655.425863,nan,nan,nan,150.398697,202.951645,629.006999,128.280838,235.390208,646.489075,160.966375,219.540029,604.261597,141.062846,238.331223,611.338196,140.810486,260.832652,635.648234,182.265345,281.542796,739.211568,145.949895,261.723297,711.563029,153.952977,292.17985,692.612915,178.78832,324.503245,686.80717
214.293655,145.189789,753.234436,192.062408,133.469177,665.289307,223.873245,-394.013733,776.638672,235.148132,-355.814423,829.782227,177.674327,180.097824,693.491211,181.723078,208.556259,715.834106,187.90714,240.410787,730.643087,190.14478,191.899724,672.995626,163.464045,178.730235,669.058065,136.805593,201.86529,685.772888,189.800547,201.752904,661.684062,163.183197,186.841827,644.34847,132.510976,216.595734,655.468424,nan,nan,nan,150.346644,202.988332,629.040934,128.23851,235.433533,646.502401,160.904104,219.543503,604.270467,140.998077,238.344488,611.367778,140.770762,260.852844,635.662374,182.25563,281.579274,739.208659,145.890254,261.794779,711.557149,153.942769,292.220713,692.613342,178.766729,324.510111,686.794413
214.285126,145.185318,753.229858,192.054977,133.529877,665.266357,223.926498,-393.985382,776.665405,235.221786,-355.792847,829.794373,177.455851,180.157578,693.552836,181.515249,208.637161,715.859843,187.762919,240.438929,730.690369,190.086761,191.76621,673.053202,163.354055,178.759684,669.124756,136.716349,201.914098,685.842,189.733943,201.785548,661.739482,163.112239,186.858353,644.419861,132.431524,216.65183,655.542399,nan,nan,nan,150.320572,203.015717,629.085225,128.166321,235.500137,646.553182,160.844513,219.568675,604.295593,140.955037,238.388163,611.401042,140.742884,260.881582,635.679993,182.224808,281.626495,739.217794,145.860133,261.874797,711.583862,153.951736,292.274363,692.604431,178.770955,324.534322,686.768372
214.318695,145.22554,753.232239,192.052979,133.534058,665.249817,224.004547,-393.944122,776.712708,235.296921,-355.749817,829.845398,177.276438,180.217321,693.601501,181.350347,208.724777,715.911886,187.650564,240.496414,730.744527,190.018733,191.627747,673.092773,163.290161,178.808619,669.187337,136.655345,201.976451,685.916707,189.712499,201.813563,661.772685,163.06103,186.863413,644.506409,132.397695,216.68605,655.585042,nan,nan,nan,150.31398,203.040161,629.127319,128.155879,235.554194,646.576538,160.809123,219.58783,604.324137,140.926809,238.42923,611.443298,140.734278,260.930044,635.694519,182.213964,281.690043,739.225627,145.839869,261.948486,711.612122,153.952657,292.32018,692.604655,178.77388,324.565196,686.767354
214.349442,145.258347,753.229004,192.066162,133.543457,665.299561,224.079987,-393.930328,776.753723,235.382462,-355.702667,829.867676,177.144129,180.270732,693.62207,181.25294,208.757645,715.984965,187.589834,240.59111,730.804789,190.006083,191.514058,673.139587,163.262695,178.827342,669.271118,136.613678,201.990941,686.010803,189.7214,201.878784,661.791565,163.077672,186.903371,644.543213,132.395676,216.715897,655.630941,nan,nan,nan,150.311879,203.078618,629.164225,128.140066,235.590871,646.595337,160.783844,219.62177,604.351074,140.921717,238.475164,611.456523,140.728322,260.981313,635.709167,182.199646,281.763316,739.23877,145.839773,262.003947,711.641337,153.959056,292.366669,692.603597,178.815236,324.638387,686.773661
214.406082,145.302948,753.243774,192.076859,133.574158,665.301697,224.165894,-393.895599,776.798706,235.454727,-355.703186,829.927063,177.061818,180.337672,693.64681,181.190404,208.836004,716.012573,187.557048,240.6757,730.828959,189.991786,191.552892,673.145386,163.273097,178.833867,669.341064,136.637141,202.009084,686.083028,189.76975,201.948171,661.777608,163.09139,186.94193,644.571289,132.41242,216.767181,655.619609,nan,nan,nan,150.301137,203.128153,629.182332,128.145111,235.637426,646.616699,160.756856,219.658076,604.352478,140.913712,238.520554,611.465373,140.726186,261.029114,635.722595,182.214828,281.835347,739.235962,145.8482,262.056244,711.62913,153.952026,292.399699,692.598816,178.84967,324.685771,686.753235
214.444794,145.362198,753.225525,192.106369,133.604752,665.277588,224.259247,-393.860046,776.81604,235.571899,-355.640869,829.958435,177.026169,180.398977,693.651062,181.155019,208.912272,716.012146,187.536672,240.72492,730.838216,190.049739,191.626236,673.127096,163.309982,178.839503,669.385844,136.688975,202.01766,686.117594,189.78831,202.000712,661.751261,163.123683,187.00382,644.555094,132.418793,216.817276,655.627136,nan,nan,nan,150.271108,203.178085,629.181905,128.141607,235.670217,646.626872,160.715947,219.716512,604.316488,140.902679,238.57992,611.459147,140.728012,261.08079,635.715861,182.232844,281.898499,739.225423,145.880407,262.112874,711.61436,153.952728,292.452413,692.588135,178.878774,324.736623,686.726929
214.495285,145.40329,753.178345,192.108795,133.628433,665.286316,224.342209,-393.825684,776.83844,235.661194,-355.577179,829.959167,177.012924,180.459025,693.631571,181.118617,209.048258,715.958089,187.526443,240.761724,730.802917,190.12117,191.705078,673.061239,163.353409,178.864095,669.376587,136.748113,202.041621,686.116069,189.831736,202.04891,661.709717,163.123037,187.048274,644.518901,132.436025,216.879161,655.593486,nan,nan,nan,150.247299,203.230377,629.151978,128.154521,235.718786,646.613525,160.660558,219.789154,604.248962,140.878957,238.638336,611.440206,140.738424,261.149028,635.689901,182.252975,281.944814,739.195333,145.913712,262.160278,711.574402,153.965586,292.496206,692.562988,178.901337,324.77243,686.668762
214.509689,145.440323,753.186707,192.119415,133.670303,665.239929,224.424362,-393.762665,776.850098,235.752182,-355.520508,829.945007,177.029933,180.531113,693.585042,181.115041,209.123962,715.91217,187.537343,240.8128,730.73999,190.16832,191.769587,673.009074,163.40774,178.90421,669.327901,136.783991,202.07163,686.077372,189.842,202.075353,661.656087,163.117874,187.085673,644.457926,132.457769,216.926493,655.562459,nan,nan,nan,150.218241,203.273951,629.105347,128.159663,235.759837,646.582947,160.627518,219.845133,604.177836,140.854909,238.701767,611.38505,140.741582,261.213491,635.640991,182.262889,281.994537,739.159078,145.930766,262.193481,711.523946,153.989955,292.558818,692.516276,178.910055,324.810608,686.615499
214.54689,145.479065,753.133667,192.134995,133.740448,665.225891,224.489624,-393.694397,776.840149,235.79512,-355.470337,829.960754,177.02419,180.610616,693.54071,181.113007,209.122259,715.876302,187.521296,240.869334,730.672323,190.180237,191.790426,672.990031,163.435471,178.950384,669.274068,136.802439,202.109192,686.02122,189.836248,202.077011,661.605652,163.090907,187.114777,644.368652,132.472331,216.972504,655.498393,nan,nan,nan,150.198471,203.321116,629.044637,128.161067,235.812892,646.545492,160.605382,219.917999,604.088664,140.833883,238.755854,611.31366,140.743902,261.271952,635.579712,182.248505,282.032166,739.107381,145.938746,262.24058,711.443136,154.006551,292.604909,692.459595,178.924011,324.864207,686.540161
214.555954,145.538223,753.10376,192.130829,133.798996,665.187378,224.550827,-393.615997,776.846313,235.891876,-355.386658,829.93689,176.988902,180.677943,693.507487,181.101532,209.094996,715.838216,187.490728,240.909546,730.605754,190.147573,191.817179,672.952962,163.433929,178.997009,669.209635,136.783015,202.173884,685.9304,189.805598,202.085286,661.550496,163.07429,187.160024,644.277079,132.459457,217.019557,655.440531,nan,nan,nan,150.184931,203.369598,628.95931,128.161484,235.874217,646.488342,160.592941,219.976822,604.004008,140.828796,238.829854,611.212646,140.747782,261.321757,635.47819,182.223765,282.082204,739.042216,145.939458,262.302948,711.346456,154.007146,292.669128,692.369486,178.935074,324.919128,686.483276
214.570633,145.600143,753.076477,192.155029,133.872604,665.153381,224.601486,-393.574585,776.863403,235.902405,-355.36438,829.974365,176.895447,180.721965,693.461507,181.033335,209.156026,715.767883,187.422963,240.960698,730.550354,190.095357,191.842539,672.916524,163.412974,179.063461,669.136922,136.738469,202.253245,685.834452,189.733536,202.08342,661.47762,163.041829,187.213399,644.185262,132.430812,217.076447,655.353984,nan,nan,nan,150.180135,203.435796,628.849589,128.151245,235.954117,646.383728,160.572647,220.048615,603.912699,140.849915,238.913879,611.099874,140.762807,261.377004,635.370544,182.181986,282.13503,738.960246,145.916392,262.374868,711.243591,153.991414,292.739716,692.270996,179.018316,324.991618,686.38269
214.594238,145.637527,753.070984,192.168137,133.887695,665.16803,224.621674,-393.533813,776.878784,235.985291,-355.286346,829.968262,176.781408,180.762878,693.404602,180.93397,209.287547,715.673726,187.348394,240.997131,730.490662,190.002431,191.901937,672.873698,163.367228,179.145075,669.044657,136.690898,202.341761,685.711528,189.68689,202.136515,661.393168,163.018946,187.293976,644.104655,132.38121,217.15035,655.255961,nan,nan,nan,150.192576,203.513774,628.732585,128.16158,236.043193,646.253194,160.571823,220.08875,603.816711,140.893763,239.014028,610.97817,140.804418,261.461233,635.245789,182.146535,282.206441,738.857035,145.861562,262.461151,711.141154,153.98998,292.829742,692.14504,179.049505,325.051147,686.326172
214.603958,145.653656,753.042969,192.206589,133.939209,665.14032,224.627869,-393.513275,776.903748,235.97049,-355.254852,830.029846,176.668549,180.811737,693.352214,180.79277,209.419713,715.590515,187.245656,241.061391,730.443359,189.93482,191.972483,672.877706,163.306305,179.223429,668.967712,136.626277,202.428396,685.58667,189.627935,202.182434,661.322998,162.988754,187.367467,644.026917,132.341258,217.251729,655.117493,nan,nan,nan,150.207504,203.584183,628.641764,128.180832,236.145981,646.099955,160.633967,220.141846,603.713094,140.962886,239.092402,610.869181,140.859782,261.545369,635.138835,182.076909,282.278097,738.78182,145.790558,262.568461,711.007507,153.99912,292.923228,692.027364,179.075282,325.097219,686.260518
214.618652,145.666168,753.050049,192.166107,133.913071,665.139771,224.618713,-393.491486,776.932129,235.975845,-355.24292,830.064941,176.549672,180.849431,693.338196,180.677663,209.468231,715.541138,187.124858,241.113419,730.396891,189.85616,192.026265,672.88328,163.182988,179.194321,668.899943,136.552928,202.512522,685.481344,189.597931,202.25769,661.299337,162.955221,187.423676,643.950562,132.323339,217.368052,655.01359,nan,nan,nan,150.233017,203.637497,628.572388,128.216222,236.236206,645.936707,160.755468,220.196304,603.609721,141.067683,239.155904,610.769145,140.953822,261.645345,635.019653,181.98349,282.348958,738.717509,145.737295,262.694967,710.890503,154.029338,293.003896,691.914917,179.099014,325.14858,686.214294
214.645782,145.661316,753.049011,192.179184,133.897705,665.168213,224.587265,-393.527496,776.965942,235.96019,-355.246155,830.09845,176.426214,180.882528,693.34316,180.547562,209.510437,715.505107,187.012924,241.171356,730.362467,189.808629,192.087891,672.889323,163.075414,179.140483,668.863546,136.475281,202.593506,685.385193,189.567012,202.264694,661.301697,162.921921,187.432948,643.904215,132.32312,217.474726,654.902283,nan,nan,nan,150.277949,203.672587,628.491882,128.269552,236.32137,645.781942,160.911865,220.249212,603.539815,141.217575,239.211019,610.627482,141.062276,261.716258,634.888245,181.877686,282.409241,738.679484,145.691249,262.800374,710.769124,154.04893,293.076335,691.819234,179.038925,325.163849,686.176249
214.618027,145.622757,753.053101,192.178802,133.875015,665.164917,224.525452,-393.551117,776.944153,235.882782,-355.291962,830.105835,176.298182,180.914332,693.3691,180.451248,209.547775,715.474365,186.916005,241.215149,730.339457,189.775477,192.107188,672.900838,162.972178,179.0569,668.855733,136.401255,202.677256,685.323425,189.538523,202.248871,661.329346,162.912913,187.42985,643.875203,132.340958,217.534515,654.822144,nan,nan,nan,150.330104,203.689855,628.427144,128.332733,236.372706,645.639893,161.061951,220.224879,603.485453,141.383967,239.249654,610.488281,141.188995,261.775909,634.74998,181.787313,282.453359,738.624552,145.656967,262.888407,710.673604,154.086777,293.131002,691.718709,179.173223,325.195007,686.066305
